419	-41.579361	0.006550	955.974854
420	-39.391365	0.008514	754.716980
421	-40.616547	0.007291	704.402527
422	-46.431644	0.003515	1006.289307
423	-39.783081	0.008047	654.088074
424	-42.664711	0.005702	754.716980
425	-41.345207	0.006862	905.660400
426	-44.075340	0.004960	603.773560
427	-42.497456	0.005679	352.201263
428	-38.384972	0.010432	352.201263
429	-44.810131	0.004603	754.716980
430	-36.066402	0.012672	553.459106
431	-35.739620	0.014486	251.572327
432	-38.512413	0.010004	452.830200
433	-38.827156	0.009646	603.773560
434	-42.606514	0.005916	352.201263
435	-45.963634	0.004287	452.830200
436	-42.641529	0.005671	352.201263
437	-43.571831	0.005178	301.886780
438	-47.320488	0.003609	704.402527
439	-43.826946	0.005316	553.459106
440	-43.751030	0.005313	603.773560
441	-45.698673	0.004609	553.459106
442	-44.269127	0.004912	452.830200
443	-45.550278	0.004455	352.201263
444	-46.437824	0.003702	301.886780
445	-48.093758	0.003432	452.830200
446	-51.633579	0.002085	402.515717
447	-56.574348	0.001251	503.144653
448	-51.625801	0.002232	301.886780
449	-55.950905	0.001307	452.830200
450	-57.830463	0.001078	754.716980
451	-57.221554	0.001141	402.515717
452	-56.800571	0.001271	402.515717
453	-52.981323	0.001664	603.773560
454	-54.002869	0.001436	654.088074
455	-52.171101	0.001955	452.830200
456	-53.155464	0.001916	352.201263
457	-57.170616	0.001151	855.345886
458	-62.031109	0.000656	855.345886
459	-64.218193	0.000472	1106.918213
460	-58.105808	0.000949	754.716980
461	-59.219376	0.000883	654.088074
462	-49.311008	0.002650	402.515717
463	-47.604210	0.003329	452.830200
464	-42.899490	0.006094	201.257858
465	-41.558853	0.007353	251.572327
466	-41.134682	0.007132	201.257858
467	-45.941895	0.004398	201.257858
468	-50.745579	0.002671	352.201263
469	-44.785450	0.004963	301.886780
470	-43.121918	0.006029	251.572327
471	-39.961445	0.007900	301.886780
472	-40.468571	0.007729	402.515717
473	-36.772614	0.012698	251.572327
474	-37.664742	0.011339	301.886780
475	-33.045135	0.019769	251.572327
476	-44.641747	0.004655	452.830200
477	-41.207333	0.007348	503.144653
478	-37.089252	0.011763	301.886780
479	-39.755142	0.008630	301.886780
480	-48.936264	0.002788	805.031433
481	-37.334301	0.011329	251.572327
482	-38.399818	0.009791	352.201263
483	-39.617046	0.008350	452.830200
484	-38.408794	0.010085	452.830200
485	-36.219128	0.013074	301.886780
486	-35.035828	0.015437	251.572327
487	-46.304012	0.003798	452.830200
488	-43.072170	0.005985	301.886780
489	-47.104736	0.003681	402.515717
490	-46.405609	0.003704	503.144653
491	-44.085468	0.005171	402.515717
492	-42.612404	0.006126	503.144653
